Requisition ID,Requisition Line Description,Requisitioned Quantity,UOMID,Expected Purchase Price,Completed Date Time,Cancelled Date Time,Created By Contact ID,Asset ID
1198,Publication in journal,1.0000000,2,0.0000000,9/08/2024 3:41:06 PM,9/08/2024 3:41:06 PM,2029,223975
1199,Очки защитные О55 HAMMER PROFI super,1.0000000,2,3.5700000,1/07/2024 2:09:30 PM,1/07/2024 2:09:30 PM,1460,224147
1200,Очки защитные О55 HAMMER PROFI super,1.0000000,2,3.5700000,1/07/2024 2:09:30 PM,1/07/2024 2:09:30 PM,1460,224147
1201,Очки защитные О55 HAMMER PROFI super,1.0000000,2,3.5700000,1/07/2024 2:09:30 PM,1/07/2024 2:09:30 PM,1460,224147
1202,Очки защитные О55 HAMMER PROFI super,1.0000000,2,3.5700000,1/07/2024 2:09:30 PM,1/07/2024 2:09:30 PM,1460,224147
1203,Очки защитные О55 HAMMER PROFI super,1.0000000,2,3.5700000,1/07/2024 2:09:30 PM,1/07/2024 2:09:30 PM,1460,224147
1204,Очки защитные О55 HAMMER PROFI super,1.0000000,2,3.5700000,1/07/2024 2:09:30 PM,1/07/2024 2:09:30 PM,1460,224147
1205,"GASKET, 13.830"" (1134/240-G01) (S. 997/ 1 OF 4)",1.0000000,2,240.3900000,,,1676,216023
1205,GASKET (1134/273-G01) (S. 997/ 1 OF 4),1.0000000,2,240.3900000,,,1676,215973
1205,"PACKING RINGS, 1.5"" STEM (2S0201/05-E09) (S. 997/ 1 OF 4) / УПАКОВОЧНЫЕ КОЛЬЦА, СТЕРЖЕНЬ 1.5"" (2S0201/05-E09) (S. 997/ 1 OF 4) (HI-2210-0527) SEVEREN GLACON",1.0000000,8,733.0000000,,,1676,246034
1205,"Balance Seal, 12.25"" Piston Ring",1.0000000,2,280.0000000,,,1676,254210
1205,"Scrapper ring, 12.25""",1.0000000,2,2900.0000000,,,1676,254211
1205,Seat,1.0000000,8,5500.0000000,,,1676,254212
1205,Disc,1.0000000,2,4500.0000000,,,1676,254213
1032,покупка инертных газов,2.0000000,2,50.0000000,,,1141,235157
1206,Pressure gauge,2.0000000,2,1000.0000000,9/08/2024 5:36:20 PM,9/08/2024 5:36:20 PM,1481,254908
1207,Pressure Gauge ,2.0000000,2,1000.0000000,,,1481,254216
1208,Pressure Gauge ,2.0000000,2,1000.0000000,,,1481,254217
1209,Diff Pressure Gauge ,2.0000000,2,1000.0000000,,,1481,254218
1210,Regarding the signing of the contract for the training of the employees of the Uzbekistan GTL plant in the training course,5.0000000,2,300.0000000,,,1902,254904
1211,Zoom One Pro лицензия на 1 год + H.323/SIP Room Connector,1.0000000,2,800.0000000,,,2038,224278
1212,"Баннер ""Долзарб 30 кун"" тадбирини ўтказиш",4.0000000,42,15.0000000,,,695,255359
1213,Баннер Олтин қоида ГТЛ 122х184 мм,2.0000000,42,12.0000000,,,695,255349
1213,Баннер Олтин қоида ГТЛ 122х152 мм,2.0000000,42,12.0000000,,,695,255350
1213,Баннер Хавфсизлик белгилари,5.0000000,42,12.0000000,,,695,255351
1213,Баннер Олтин қоида УНГ ,2.0000000,42,12.0000000,,,695,255352
1213,Електр хавфсизлиги,5.0000000,42,10.0000000,,,695,255353
1213,Кислород балонларини сақлаш,5.0000000,42,10.0000000,,,695,255354
1213, ИСО 14001 экологик менежмент,4.0000000,42,10.0000000,,,695,255355
1213,Баннер Хавфсизлик сизнинг қўлингизда,4.0000000,42,10.0000000,,,695,255356
1213, ШҲВ таснифи,6.0000000,42,10.0000000,,,695,255357
1213, Баландликда йиқилганда ҳимоя қилиш воситалари,6.0000000,42,10.0000000,,,695,255358
1214,Texnologik namunalardan laboratoriya tahlillarini boshqa laboratoriyalarda o'tkazish,1.0000000,2,1500.0000000,,,703,255763
1215,Очиститель HELLING HELLING RCCM/EDF (аэрозоль 500ml),10.0000000,2,53.0400000,,,735,224146
1215,Проявитель HELLING RCCM/EDF (аэрозоль 500ml),10.0000000,2,53.0400000,,,735,223881
1216,Светодиодная лампа 12 W.  LED lamp 12 W ,500.0000000,2,4.0000000,,,1471,257370
1216,Светодиодная лампа 11 WLED-СВЕЧАLED lamp 11 W LED CANDLE ,500.0000000,2,4.0000000,,,1471,257371
1216,Клемма соединительная Connecting terminal  ,400.0000000,2,20.0000000,,,1471,257372
1216,Светодиодная встраиваемая панель  LED recessed panel ,100.0000000,2,20.0000000,,,1471,257373
1216,"Провод ПВС 3х2,5 (кабель медный многожильный) Wire PVS 3x2.5(multi-core copper cable) ",200.0000000,12,2.0000000,,,1471,257374
1216,Колодка 4 гнезда с заземлением  Block 4 sockets with grounding  ,50.0000000,2,5.0000000,,,1471,257375
1216,Сетевой фильтр Surge filter,100.0000000,2,15.0000000,,,1471,257376
1216,Кабельный короб ПВХ 25х16mm PVC cable duct 25x16mm ,200.0000000,12,1.0000000,,,1471,257377
1216,Светодиодный LED прожектор 400W.  LED flood light 400W,20.0000000,2,60.0000000,,,1471,257378
1216,Двойная розетка с заземлением (наружный) Double socket with grounding (external) ,50.0000000,2,3.0000000,,,1471,257379
1216,Розетка 1-местная (наружный) Single socket (external) ,50.0000000,2,1.5000000,,,1471,257380
1216,Выключатель двухклавишный для открытой установки Two-key switch for open installation ,50.0000000,2,1.5000000,,,1471,257381
1216,Пластиковый кабель-канал напольный 70x20Plastic cable channel floor 70x20,100.0000000,12,2.0000000,,,1471,257382
1216,Выключатель одинарный VIKO KARRE  Single socket VIKO KARRE,50.0000000,2,2.5000000,,,1471,257383
1216,Выключатель двойной с подсветкой VIKO KARRE Double switch with backlight VIKO KARRE ,50.0000000,2,3.0000000,,,1471,257384
1216,Светильник наружный круглый LED PANEL (AKRIL) 24W PRIME  Outdoor round lamp LED PANEL (AKRIL) 24W PRIME ,100.0000000,2,7.0000000,,,1471,257385
1216,Светильник наружный квадратный LED PANEL (AKRIL) 24W PRIME -Outdoor square lamp LED PANEL (AKRIL) 24W PRIME ,100.0000000,2,8.0000000,,,1471,257386
1216,Акриловый Лед Панель (внутренный) 18W 6500K (круглый) ,100.0000000,2,4.0000000,,,1471,257387
1216,Акриловый Лед Панель (внутренный) 18W 6500K (квадрат) ,100.0000000,2,4.0000000,,,1471,257388
1217,"Analysis of the effectiveness of the environmental activities of ""Uzbekistan GTL"" LLC",1.0000000,2,2500.0000000,,,695,255766
1218,Круг абразивный армир 41 125 1.6 22.23А 40S BF 80 мет + нерж,1.0000000,2,0.3100000,8/08/2024 12:17:41 PM,8/08/2024 12:17:41 PM,1141,177076
1219,Regarding the signing of the contract for the training of the employees of the Uzbekistan GTL plant in the training course,73.0000000,2,100.0000000,,,1902,257395
1220,"""№3 ПГС -Стандартная газовая смесь,  Цилиндр должен иметь отдельный двухступенчатый  редуктор.""",1.0000000,35,3500.0000000,,,703,257406
1220,"""№2 ПГС -Стандартная газовая смесь,  Цилиндр должен иметь отдельный двухступенчатый  редуктор.""",1.0000000,35,3500.0000000,,,703,257405
1220,"""№1 ПГС -Стандартная газовая смесь, Цилиндр должен иметь отдельный двухступенчатый редуктор.""",1.0000000,35,3500.0000000,,,703,257404
1221," Услуга ""Разработка норм эксплуатационного пробега автошин""",5.0000000,,1.0000000,,,1921,217882
1222,Ремонт раций Motorola,1.0000000,19,5000.0000000,,,2038,257410
1223,“GTL Chinoz terminali” иш ўринларининг меҳнат шароитлари бўйича аттестациясини ташкил қилиш,1.0000000,2,3500.0000000,,,663,257390
1224,"Спец.обувь мужские для рабочих,ГОСТ 28507-99",1.0000000,15,18.2400000,,,1953,211353
1225,GASKET (t3xO.D.746xI.D.610),2.0000000,2,125.0000000,,,616,221072
1225,GASKET (t3xO.D.762xI.D.600),2.0000000,2,125.0000000,,,616,221073
1225,DOUBLE METAL JACKETGASKET (O.D364/I.D344/t3/t9)FOR CHANNEL FLANGE,2.0000000,2,500.0000000,,,616,257955
1225,DOUBLE METAL JACKETGASKET (O.D364/I.D344/t3) FORSHELL FLANGE,2.0000000,2,500.0000000,,,616,257956
1225,"SWG - 316L SS WND GRAPHFILL CS I/R CS O/R (16"", 150# RF)",3.0000000,2,44.6800000,,,616,257957
1225,"SWG- 316L SS WND GRAPH FILLCS I/R CS O/R (14"", 150# RF)",1.0000000,2,40.2500000,,,616,257958
1225,"SWG- 316L SS WND GRAPH FILLCS I/R CS O/R (3"", 600# RF)",4.0000000,2,15.3200000,,,616,257959
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (16"", 150# RF)",9.0000000,2,44.6800000,,,616,257960
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (2"", 150# RF)",31.0000000,2,10.0000000,,,616,257961
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (24"", 150# RF)",1.0000000,2,35.2500000,,,616,257962
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (3"", 150# RF)",12.0000000,2,12.7000000,,,616,257963
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (2"", 300# RF)",1.0000000,2,12.7000000,,,616,257964
1225,"SWG- 316L SS WND GRAPH FILLCS I/R CS O/R (4"", 150# RF)",2.0000000,2,14.6500000,,,616,257965
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (8"", 150# RF)",7.0000000,2,25.0000000,,,616,257966
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (10"", 300# RF)",4.0000000,2,27.8500000,,,616,257967
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (12"", 150# RF)",3.0000000,2,32.0000000,,,616,257968
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (14"", 150# RF)",4.0000000,2,35.2400000,,,616,257969
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (4"", 300# RF)",1.0000000,2,12.8600000,,,616,257970
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (6"", 150# RF)",2.0000000,2,25.1500000,,,616,257971
1225,"SWG- 316L SS WND GRAPH FILLCS I/R CS O/R (2"", 150# RF)",4.0000000,2,13.0000000,,,616,257972
1225,"GASKET OCTAGONAL - 316 SS (16"", 1500# RTJ)",2.0000000,2,500.3700000,,,616,257973
1225,"GASKET OCTAGONAL - 316 SS (10"", 2500# RTJ)",4.0000000,2,500.3700000,,,616,257974
1225,"GASKET OCTAGONAL - SOFTIRON (1-1/4"", 2500# RTJ)",6.0000000,2,425.6700000,,,616,257975
1225,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (12"", 300# RF)",6.0000000,2,38.7500000,,,616,257976
1226,"Course for ""Vibration anlyz category I""",2.0000000,2,3000.0000000,,,1902,257977
1227,Ключ нижнего сливного прибора Размер-27мм,2.0000000,2,136.6018000,,,2116,173576
1228,Engagement For the outsourcing service Company to perform an advanced non-destructive examination (NDE) to detect hydrogen-induced cracking (HIC).,1.0000000,2,180000.0000000,,,735,257982
1229,Очки защитные О55 HAMMER PROFI super,1.0000000,2,3.5700000,,16/07/2024 10:38:32 AM,1460,224147
1230,Course for Dry gas seal training,2.0000000,2,2500.0000000,,,1902,257988
1231,"316L SS WND GRAPH FILL CS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND - 6"" (I61389564)",2.0000000,2,3.1900000,16/07/2024 2:51:28 PM,16/07/2024 2:51:28 PM,2072,235191
1232,'Power and End Termination Kit for HTSX cable - PETK-2,1.0000000,42,0.0100000,17/07/2024 8:43:59 AM,17/07/2024 8:43:59 AM,2072,249477
1233,"Analysis of the effectiveness of the environmental activities of ""Uzbekistan GTL"" LLC",1.0000000,2,2500.0000000,13/08/2024 11:20:55 AM,13/08/2024 11:20:55 AM,695,255766
1234,"SPIRAL WOUND GASKET - FILL FLEXIBLE GRAPH 316L SS I/R CS O/R (10"", 300# RF)",2.0000000,2,326.0000000,,,1501,221195
1234,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (6"", 150# RF)",4.0000000,2,234.6000000,,,1501,257971
1234,"SWG- 316L SS WND GRAPH FILL316L SS I/R CS O/R (12"", 300# RF)",2.0000000,2,458.9000000,,,1501,257976
1234,"SPIRAL WOUND GASKET - GRAPH FILL 316L SS I/R CS O/R (8"", 300# RF)",2.0000000,2,268.4000000,,,1501,221263
1234,"SPIRAL WOUND GASKET - GRAPH FILL 316L SS I/R CS O/R (16"", 300# RF)",2.0000000,2,513.4000000,,,1501,221232
1234,"SPIRAL WOUND GASKET - FILL FLEXIBLE GRAPH 316L SS I/R CS O/R (24"", 300# RF)",4.0000000,2,643.8000000,,,1501,221197
1234,GASKET TAPE 30x3,3.0000000,12,115.2000000,,,1501,230910
1234,"SPIRAL WOUND GASKET - GRAPH FILL 316L SS I/R CS O/R (1"", 300# RF)",14.0000000,2,120.6000000,,,1501,221218
1234,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (3"", 150# RF)",10.0000000,2,221.8000000,,,1501,221303
1234,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (10"", 150# RF)",4.0000000,2,315.6000000,,,1501,221291
1234,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (24"", 150# RF)",4.0000000,2,589.4000000,,,1501,221301
1234,"SPIRAL WOUND GASKET - HOOP: 316L SS; INNER RING: CS; OUTER RING: CS (2"", 600# RF)",2.0000000,2,212.9000000,,,1501,221299
1234,316L SS WND GRAPH FILL 316L SS I/R 316L SS O/R RF B16.20 CL150 4.5MM THK (3.2MM RING) SPR WND Size14,2.0000000,2,523.1000000,,,1501,173981
1234,"SWG - 316L SS WND GRAPH FILL CS I/R CS O/R (36"", SR. B 150# RF)",4.0000000,2,1452.3000000,,,1501,257995
1234,"SWG - 316L SS WND GRAPH FILL CS I/R CS O/R (28"", SR. B 150# RF)",2.0000000,2,1356.4000000,,,1501,257996
1234,"SWG - 316L SS WND GRAPH FILL CS I/R CS O/R (30"", SR. B 150# RF)",2.0000000,2,1398.4000000,,,1501,257997
1235,Service for  Valves of the Severn Glocon,10.0000000,2,5500.0000000,,,1675,257992
1236,"Dispatching and shipping back of the packaged products """,1.0000000,2,10000.0000000,18/07/2024 11:23:47 AM,18/07/2024 11:23:47 AM,735,257999
1237,"Dispatching and shipping back of the packaged products """,1.0000000,2,10000.0000000,,,735,257999
1238,Сервис для расходомера Fluenta,2.0000000,2,27000.0000000,,,1675,257994
1239,Catering for employees of GTL Chinoz terminal,1.0000000,2,10000.0000000,,,663,258003
1240,Технического обслуживание и ремонт паровых запорных клапанов во время капитального ремонта «Uzbekistan GTL» в 2024 году.,1.0000000,2,54600.0000000,,,1501,258023
1241,Manual brush brush material material SS 38 x 253mm / mm - Ручная крацовочная щетка материал SS 38x253мм,30.0000000,2,3.0179000,,,1501,214442
1241,Manual brush brush material material CS 38 x 253mm / mm - Ручная крацовочная щетка материал CS 38x253мм,100.0000000,2,1.5090000,,,1501,214441
1241,"Многоцелевая пластичная смазка Molykote 111 Compound, 1kg",5.0000000,2,119.0000000,,,1501,222568
1241,Литол 24,25.0000000,17,2.8541000,,,1501,130496
1241,Корщетка на болгарку(мед),30.0000000,2,17.6000000,,,1501,258024
1241,"Щетка-крацовка ""ЧАШКА""с гайкой М14100 мм, медная витая проволока",30.0000000,2,120.8000000,,,1501,168965
1241,Корщетка на болгарку(нерж),30.0000000,2,12.3000000,,,1501,258026
1241,Наждачная бумага,15.0000000,10,89.4000000,,,1501,258027
1241,Наждачная бумага,15.0000000,10,91.3000000,,,1501,258028
1241,Наждачная бумага,15.0000000,10,92.5000000,,,1501,258029
1241,Наждачная бумага,15.0000000,10,93.1000000,,,1501,258030
1241,Наждачная бумага,15.0000000,10,85.6000000,,,1501,258031
1241,Наждачная бумага,15.0000000,10,88.2000000,,,1501,258032
1241,Наждачная бумага,15.0000000,10,87.9000000,,,1501,258033
1241,Наждачная бумага,15.0000000,10,94.3000000,,,1501,258034
1241,Наждачная бумага,15.0000000,10,95.1000000,,,1501,258035
1241,Пропан для сварки,400.0000000,20,26.4000000,,,1501,258036
1241,Притирочная смазки,1.0000000,17,136.7000000,,,1501,258037
1241,Притирочная смазки,1.0000000,17,136.7000000,,,1501,258038
1241,Паронит,20.0000000,10,67.8000000,,,1501,258039
1241,Паронит,20.0000000,10,67.8000000,,,1501,258040
1241,Паронит,20.0000000,10,67.8000000,,,1501,258041
1241,Паронит,20.0000000,10,67.8000000,,,1501,258042
1241,Паронит,20.0000000,10,67.8000000,,,1501,258043
1241,Паронит,20.0000000,10,67.8000000,,,1501,258044
1241,Паронит,20.0000000,10,67.8000000,,,1501,258045
1241,Паронит,20.0000000,10,67.8000000,,,1501,258046
1241,Паронит,20.0000000,10,67.8000000,,,1501,258047
1241,Пальчиковый батарейкиAA щелочные 1.5V,120.0000000,2,23.4000000,,,1501,258048
1241,Герметик,10.0000000,2,163.4000000,,,1501,258049
1241,Сетки для фильтрации,10.0000000,10,128.4000000,,,1501,258050
