Requisition Line ID,Requisition ID,Asset ID,Requisition Line Description,Requisitioned Quantity,UOMID,Work Order Spare ID,Expected Purchase Price,Completed Date Time,Completed By Contact ID,Is Cancelled,Cancelled By Contact ID,Cancelled Date Time,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time
6465,619,223662,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:16:48 PM,616,18/10/2023 3:30:48 PM
6466,619,223663,NZL NOZZLE RING-D/E ORF JOS/JBS ENH 1(),1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:17:11 PM,616,18/10/2023 3:30:48 PM
6467,619,223664,NZL SET SCREW-NOZZLE RING D/E ORF JOS/JB,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:17:20 PM,616,18/10/2023 3:30:48 PM
6468,619,223665,GSK GASKET PACK SST JOS/JBS D/E 1()-4(),1.0000000,8,,400.0000000,,,,,,616,11/10/2023 4:17:32 PM,616,18/10/2023 3:30:48 PM
6469,619,223666,INS DISC INSERT D/E ORF JOS/JBS ENH THD,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:17:43 PM,616,18/10/2023 3:30:48 PM
6470,619,223667,SPD SPINDLE ASSY D/E ORF JOS-1()-4()TYPE,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:17:51 PM,616,18/10/2023 3:30:48 PM
6471,619,223668,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:18:17 PM,616,18/10/2023 3:30:48 PM
6472,619,223669,NZL NOZZLE RING-D/E ORF JOS/JBS ENH 1(),1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:18:31 PM,616,18/10/2023 3:30:48 PM
6473,619,223670,NZL SET SCREW-NOZZLE RING D/E ORF JOS/JB,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:18:39 PM,616,18/10/2023 3:30:48 PM
6474,619,223671,GSK GASKET PACK SST JOS/JBS D/E 1()-4(),1.0000000,8,,400.0000000,,,,,,616,11/10/2023 4:18:47 PM,616,18/10/2023 3:30:48 PM
6475,619,223672,INS DISC INSERT D/E ORF JOS/JBS ENH THD,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:18:56 PM,616,18/10/2023 3:30:49 PM
6476,619,223673,SPD SPINDLE ASSY D/E ORF JOS-1()-4()TYPE,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:19:10 PM,616,18/10/2023 3:30:49 PM
6477,619,223674,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:21:33 PM,616,18/10/2023 3:30:49 PM
6478,619,223675,NZL NOZZLE RING-D/E ORF JOS/JBS ENH 1(),1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:40:33 PM,616,18/10/2023 3:30:49 PM
6479,619,223676,NZL SET SCREW-NOZZLE RING D/E ORF JOS/JB,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:40:44 PM,616,18/10/2023 3:30:49 PM
6480,619,223677,GSK GASKET PACK SST JOS/JBS D/E 1()-4(),1.0000000,8,,400.0000000,,,,,,616,11/10/2023 4:40:54 PM,616,18/10/2023 3:30:49 PM
6481,619,223678,INS DISC INSERT D/E ORF JOS/JBS ENH THD,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:41:10 PM,616,18/10/2023 3:30:49 PM
6482,619,223679,SPD SPINDLE ASSY D/E ORF JOS-1()-4()TYPE,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:41:25 PM,616,18/10/2023 3:30:49 PM
6483,619,223680,"SFG SOFT GOODS KIT-HP-MV 1&1.5X2 (D,E&F)",1.0000000,8,,400.0000000,,,,,,616,11/10/2023 4:42:00 PM,616,18/10/2023 3:30:49 PM
6484,619,223681,ORN O-RING AS 568-029 (-80/+450F) TFE TE,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:42:12 PM,616,18/10/2023 3:30:49 PM
6485,619,223682,SFG SOFT GOODS KIT-200 PILOT BUNA,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:42:22 PM,616,18/10/2023 3:30:49 PM
6486,619,223683,SFG SOFT GOODS KIT- TYPE ()63 MAIN VALVE,4.0000000,8,,400.0000000,,,,,,616,11/10/2023 4:42:56 PM,616,18/10/2023 3:30:49 PM
6487,619,223684,"RNG RING-WEDGE, 10 X 14 SER 60 TFE 35% C",4.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:43:13 PM,616,18/10/2023 3:30:49 PM
6488,619,223685,SFG SOFT GOODS KIT-200 PILOT FKM VITON,4.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:43:27 PM,616,18/10/2023 3:30:49 PM
6489,619,223686,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,5.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:44:01 PM,616,18/10/2023 3:30:49 PM
6490,619,223687,PIN-COT .125 X 2.00,5.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:44:19 PM,616,18/10/2023 3:30:49 PM
6491,619,223688,"NZL SET SCREW-NOZZLE RING Q,R,T ORF JOS",5.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:44:34 PM,616,18/10/2023 3:30:49 PM
6492,619,223689,INS DISC INSERT T ORF JOS/JBS ENHANCED S,5.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:44:48 PM,616,18/10/2023 3:30:49 PM
6493,619,223690,GSK GASKET PACK SST JOS/JBS T 1()-4() SS,5.0000000,8,,400.0000000,,,,,,616,11/10/2023 4:45:10 PM,616,18/10/2023 3:30:49 PM
6494,619,223691,NZL NOZZLE RING T ORF JOS/JBS SST SA351,5.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:45:37 PM,616,18/10/2023 3:30:49 PM
6495,619,223692,SPD SPINDLE ASSY T ORF JOS-1()-4() TYPE,5.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:45:52 PM,616,18/10/2023 3:30:49 PM
6496,619,223693,INS DISC INSERT K ORF JOS/JBS ENHANCED S,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:46:54 PM,616,18/10/2023 3:30:49 PM
6497,619,223694,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:47:38 PM,616,18/10/2023 3:30:49 PM
6498,619,223695,"GSK GASKET PACK SST JOS/JBS K 1()-4(), 5",1.0000000,8,,400.0000000,,,,,,616,11/10/2023 4:47:49 PM,616,18/10/2023 3:30:49 PM
6499,619,223696,NZL NOZZLE RING K ORF JOS/JBS ENH SST SA,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:48:01 PM,616,18/10/2023 3:30:49 PM
6500,619,223697,NZL SET SCREW-NOZZLE RING K ORF JOS/JBS,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:48:13 PM,616,18/10/2023 3:30:49 PM
6501,619,223698,SPD SPINDLE ASSY K ORF JOS-1()-3() TYPE,1.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:48:22 PM,616,18/10/2023 3:30:49 PM
6502,619,223699,SFG SOFT GOODS KIT-200 PILOT FKM VITON,2.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:48:59 PM,616,18/10/2023 3:30:49 PM
6503,619,223700,"SFG SOFT GOODS KIT- TYPE XX3 MV, 4X6 API",2.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:49:17 PM,616,18/10/2023 3:30:49 PM
6504,619,223701,"RNG WEDGE, 4 X 6 SER 20/ 3 X 4 SER 70",2.0000000,2,,400.0000000,,,,,,616,11/10/2023 4:49:31 PM,616,18/10/2023 3:30:49 PM
6505,619,223702,PLUG,5.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:50:32 PM,616,18/10/2023 3:30:49 PM
6506,619,223703,SEAL OF PLUG,5.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:50:53 PM,616,18/10/2023 3:30:49 PM
6507,619,223704,SEAT,5.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:51:15 PM,616,18/10/2023 3:30:49 PM
6508,619,223705,SPRING,5.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:51:33 PM,616,18/10/2023 3:30:49 PM
6509,619,223706,PLUG,12.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:54:40 PM,616,18/10/2023 3:30:49 PM
6510,619,223707,SEAT,12.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:55:01 PM,616,18/10/2023 3:30:49 PM
6511,619,223708,STEM,12.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:55:15 PM,616,18/10/2023 3:30:49 PM
6512,619,223709,NIPPLE,12.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:55:24 PM,616,18/10/2023 3:30:49 PM
6513,619,223710,SPRING,12.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:55:33 PM,616,18/10/2023 3:30:49 PM
6514,619,223711,SEAT,3.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:56:14 PM,616,18/10/2023 3:30:49 PM
6515,619,223712,STEM,3.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:56:27 PM,616,18/10/2023 3:30:49 PM
6516,619,223713,NIPPLE,3.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:56:36 PM,616,18/10/2023 3:30:49 PM
6517,619,223714,SPRING,3.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:56:44 PM,616,18/10/2023 3:30:49 PM
6518,619,223715,SEAT,4.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:57:21 PM,616,18/10/2023 3:30:49 PM
6519,619,223716,STEM,4.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:57:33 PM,616,18/10/2023 3:30:49 PM
6520,619,223717,NIPPLE,4.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:57:42 PM,616,18/10/2023 3:30:49 PM
6521,619,223718,SPRING,4.0000000,2,,256.0000000,,,,,,616,11/10/2023 4:57:51 PM,616,18/10/2023 3:30:49 PM
6522,620,223574,NOZZLE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 2:59:49 PM,616,18/10/2023 10:31:54 AM
6523,620,223575,DISC,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:00:22 PM,616,18/10/2023 10:31:54 AM
6524,620,223576,SPRING,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:00:45 PM,616,18/10/2023 10:31:54 AM
6525,620,223577,BONNET GASKET,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:00:59 PM,616,18/10/2023 10:31:54 AM
6526,620,223578,ADJUST SCREW,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:01:16 PM,616,18/10/2023 10:31:54 AM
6527,620,223579,NOZZLE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:01:41 PM,616,18/10/2023 10:31:54 AM
6528,620,223580,DISC,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:01:56 PM,616,18/10/2023 10:31:54 AM
6529,620,223581,SPRING,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:02:08 PM,616,18/10/2023 10:31:54 AM
6530,620,223582,BONNET GASKET,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:02:18 PM,616,18/10/2023 10:31:54 AM
6531,620,223583,ADJUST SCREW,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:02:28 PM,616,18/10/2023 10:31:55 AM
6532,620,223584,NOZZLE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:03:14 PM,616,18/10/2023 10:31:55 AM
6533,620,223585,DISC,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:03:40 PM,616,18/10/2023 10:31:55 AM
6534,620,223586,SPRING,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:04:02 PM,616,18/10/2023 10:31:55 AM
6535,620,223587,BONNET GASKET,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:04:52 PM,616,18/10/2023 10:31:55 AM
6536,620,223588,ADJUST SCREW,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:05:10 PM,616,18/10/2023 10:31:55 AM
6537,620,223589,INLET BODY,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:28:46 PM,616,18/10/2023 10:31:55 AM
6538,620,223590,DISC,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:29:07 PM,616,18/10/2023 10:31:55 AM
6539,620,223591,SPRING,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:29:20 PM,616,18/10/2023 10:31:55 AM
6540,620,223592,ADJUST SCREW,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:29:31 PM,616,18/10/2023 10:31:55 AM
6541,620,223593,INLET BODY,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:29:45 PM,616,18/10/2023 10:31:55 AM
6542,620,223594,DISC,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:30:53 PM,616,18/10/2023 10:31:55 AM
6543,620,223595,SPRING,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:31:06 PM,616,18/10/2023 10:31:55 AM
6544,620,223596,ADJUST SCREW,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:31:19 PM,616,18/10/2023 10:31:55 AM
6545,620,223597,NOZZLE,3.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:31:30 PM,616,18/10/2023 10:31:55 AM
6546,620,223598,DISC,3.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:38:51 PM,616,18/10/2023 10:31:55 AM
6547,620,223599,SPRING,3.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:39:05 PM,616,18/10/2023 10:31:55 AM
6548,620,223600,BONNET GASKET,3.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:39:28 PM,616,18/10/2023 10:31:55 AM
6549,620,223601,ADJUST SCREW,3.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:39:41 PM,616,18/10/2023 10:31:55 AM
6550,620,223602,NOZZLE,4.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:40:37 PM,616,18/10/2023 10:31:55 AM
6551,620,223603,DISC,4.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:40:54 PM,616,18/10/2023 10:31:55 AM
6552,620,223604,SPRING,4.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:41:20 PM,616,18/10/2023 10:31:55 AM
6553,620,223605,BONNET GASKET,4.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:43:04 PM,616,18/10/2023 10:31:55 AM
6554,620,223606,ADJUST SCREW,4.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:43:19 PM,616,18/10/2023 10:31:55 AM
6555,620,223607,INLET BODY,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:43:48 PM,616,18/10/2023 10:31:55 AM
6556,620,223608,DISC,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:44:00 PM,616,18/10/2023 10:31:55 AM
6557,620,223609,SPRING,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:44:12 PM,616,18/10/2023 10:31:55 AM
6558,620,223610,ADJUST SCREW,6.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:44:25 PM,616,18/10/2023 10:31:55 AM
6559,620,223611,INLET BODY,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:44:55 PM,616,18/10/2023 10:31:55 AM
6560,620,223612,DISC,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:45:54 PM,616,18/10/2023 10:31:55 AM
6561,620,223613,SPRING,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:46:24 PM,616,18/10/2023 10:31:55 AM
6562,620,223614,ADJUST SCREW,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:46:41 PM,616,18/10/2023 10:31:55 AM
6563,620,223615,NOZZLE,11.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:47:11 PM,616,18/10/2023 10:31:55 AM
6564,620,223616,DISC,11.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:47:37 PM,616,18/10/2023 10:31:55 AM
6565,620,223617,SPRING,11.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:47:50 PM,616,18/10/2023 10:31:55 AM
6566,620,223618,BONNET GASKET,11.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:48:03 PM,616,18/10/2023 10:31:55 AM
6567,620,223619,ADJUST SCREW,11.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:48:15 PM,616,18/10/2023 10:31:55 AM
6568,620,223620,NOZZLE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:48:51 PM,616,18/10/2023 10:31:55 AM
6569,620,223621,DISC,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:49:05 PM,616,18/10/2023 10:31:55 AM
6570,620,223622,SPRING,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:49:15 PM,616,18/10/2023 10:31:55 AM
6571,620,223623,BONNET GASKET,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:49:25 PM,616,18/10/2023 10:31:55 AM
6572,620,223624,ADJUST SCREW,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:49:36 PM,616,18/10/2023 10:31:55 AM
6573,620,223625,NOZZLE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:49:59 PM,616,18/10/2023 10:31:55 AM
6574,620,223626,SEAT RETAINER,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:50:14 PM,616,18/10/2023 10:31:55 AM
6575,620,223627,PRELOAD SPRING,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:50:25 PM,616,18/10/2023 10:31:55 AM
6576,620,223628,SEAT SEAL,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:50:34 PM,616,18/10/2023 10:31:55 AM
6577,620,223629,NOZZLE SEAL,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:50:41 PM,616,18/10/2023 10:31:55 AM
6578,620,223630,PISTON SEAL,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:50:49 PM,616,18/10/2023 10:31:55 AM
6579,620,223631,NOZZLE,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:51:28 PM,616,18/10/2023 10:31:55 AM
6580,620,223632,SEAT RETAINER,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:51:42 PM,616,18/10/2023 10:31:55 AM
6581,620,223633,PRELOAD SPRING,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:51:56 PM,616,18/10/2023 10:31:55 AM
6582,620,223634,SEAT SEAL,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:52:11 PM,616,18/10/2023 10:31:55 AM
6583,620,223635,NOZZLE SEAL,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:52:37 PM,616,18/10/2023 10:31:56 AM
6584,620,223636,PISTON SEAL,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 3:52:51 PM,616,18/10/2023 10:31:56 AM
6585,620,223637,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:08:20 PM,616,18/10/2023 10:31:56 AM
6586,620,223638,INS DISC INSERT F ORF JOS/JBS-1()-7() EN,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:08:44 PM,616,18/10/2023 10:31:56 AM
6587,620,223639,NZL NOZZLE RING F ORF JOS/JBS ENH 1()-4(),2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:08:57 PM,616,18/10/2023 10:31:56 AM
6588,620,223640,NZL SET SCREW-NOZZLE RING F ORF JOS/JBS,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:09:28 PM,616,18/10/2023 10:31:56 AM
6589,620,223641,GSK GASKET PACK SST JOS/JBS F/G 1()-4(),2.0000000,8,,150.0000000,,,,,,616,11/10/2023 4:09:48 PM,616,18/10/2023 10:31:56 AM
6590,620,223642,SPD SPINDLE ASSY F ORF JOS-1()-4() TYPE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:10:02 PM,616,18/10/2023 10:31:56 AM
6591,620,223643,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:10:13 PM,616,18/10/2023 10:31:56 AM
6592,620,223644,INS DISC INSERT F ORF JOS/JBS-1()-7() EN,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:10:38 PM,616,18/10/2023 10:31:56 AM
6593,620,223645,NZL NOZZLE RING F ORF JOS/JBS ENH 1()-4(),1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:10:48 PM,616,18/10/2023 10:31:56 AM
6594,620,223646,NZL SET SCREW-NOZZLE RING F ORF JOS/JBS,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:11:01 PM,616,18/10/2023 10:31:56 AM
6595,620,223647,SPD SPINDLE ASSY F ORF JOS-1()-4() TYPE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:11:13 PM,616,18/10/2023 10:31:56 AM
6596,620,223648,GSK GASKET PACK SST JOS/JBS F/G 1()-4(),1.0000000,8,,150.0000000,,,,,,616,11/10/2023 4:11:28 PM,616,18/10/2023 10:31:56 AM
6597,620,223649,INS DISC INSERT N ORF JOS/JBS ENHANCED S,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:12:12 PM,616,18/10/2023 10:31:56 AM
6598,620,223650,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:12:30 PM,616,18/10/2023 10:31:56 AM
6599,620,223651,"GSK GASKET PACK SST JOS/JBS M 4()-5(), N",1.0000000,8,,150.0000000,,,,,,616,11/10/2023 4:12:38 PM,616,18/10/2023 10:31:56 AM
6600,620,223652,PIN-COT .125 X 1.50,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:12:47 PM,616,18/10/2023 10:31:56 AM
6601,620,223653,NZL NOZZLE RING N ORF JOS/JBS ENH SST SA,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:13:16 PM,616,18/10/2023 10:31:56 AM
6602,620,223654,"SPD SPINDLE ASSY N 1()-4(), P 1-3()TYPE",1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:13:25 PM,616,18/10/2023 10:31:56 AM
6603,620,223655,"NZL SET SCREW-NOZZLE RING M,N,P ORF JOS/",1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:13:32 PM,616,18/10/2023 10:31:56 AM
6604,620,223656,GSK GASKET PACK SST JOS/JBS F/G 1()-4(),2.0000000,8,,150.0000000,,,,,,616,11/10/2023 4:14:25 PM,616,18/10/2023 10:31:56 AM
6605,620,223657,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:14:51 PM,616,18/10/2023 10:31:56 AM
6606,620,223658,"INS DISC INSERT ""G"" ORIFICE MOD. RETENTI",2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:15:05 PM,616,18/10/2023 10:31:56 AM
6607,620,223659,NZL NOZZLE RING G ORF JOS/JBS ENH SST SA,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:15:18 PM,616,18/10/2023 10:31:56 AM
6608,620,223660,NZL SET SCREW-NOZZLE RING G ORF JOS/JBS,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:15:54 PM,616,18/10/2023 10:31:56 AM
6609,620,223661,SPD SPINDLE ASSY G ORF JOS-1()-4() TYPE,2.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:16:10 PM,616,18/10/2023 10:31:56 AM
6610,620,223662,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:16:48 PM,616,18/10/2023 10:31:56 AM
6611,620,223663,NZL NOZZLE RING-D/E ORF JOS/JBS ENH 1(),1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:17:11 PM,616,18/10/2023 10:31:56 AM
6612,620,223664,NZL SET SCREW-NOZZLE RING D/E ORF JOS/JB,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:17:20 PM,616,18/10/2023 10:31:56 AM
6613,620,223665,GSK GASKET PACK SST JOS/JBS D/E 1()-4(),1.0000000,8,,150.0000000,,,,,,616,11/10/2023 4:17:32 PM,616,18/10/2023 10:58:50 AM
6614,620,223666,INS DISC INSERT D/E ORF JOS/JBS ENH THD,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:17:43 PM,616,18/10/2023 10:58:50 AM
6615,620,223667,SPD SPINDLE ASSY D/E ORF JOS-1()-4()TYPE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:17:51 PM,616,18/10/2023 10:58:50 AM
6616,621,223574,NOZZLE,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 2:59:49 PM,616,11/10/2023 4:58:21 PM
6617,620,223668,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:18:17 PM,616,18/10/2023 10:58:50 AM
6618,620,223669,NZL NOZZLE RING-D/E ORF JOS/JBS ENH 1(),1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:18:31 PM,616,18/10/2023 10:58:50 AM
6619,621,223575,DISC,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:00:22 PM,616,11/10/2023 4:58:21 PM
6620,620,223670,NZL SET SCREW-NOZZLE RING D/E ORF JOS/JB,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:18:39 PM,616,18/10/2023 10:58:50 AM
6621,621,223576,SPRING,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:00:45 PM,616,11/10/2023 4:58:21 PM
6622,620,223671,GSK GASKET PACK SST JOS/JBS D/E 1()-4(),1.0000000,8,,150.0000000,,,,,,616,11/10/2023 4:18:47 PM,616,18/10/2023 10:58:50 AM
6623,621,223577,BONNET GASKET,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:00:59 PM,616,11/10/2023 4:58:21 PM
6624,621,223578,ADJUST SCREW,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:01:16 PM,616,11/10/2023 4:58:21 PM
6625,620,223672,INS DISC INSERT D/E ORF JOS/JBS ENH THD,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:18:56 PM,616,18/10/2023 10:58:50 AM
6626,620,223673,SPD SPINDLE ASSY D/E ORF JOS-1()-4()TYPE,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:19:10 PM,616,18/10/2023 10:58:51 AM
6627,621,223579,NOZZLE,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:01:41 PM,616,11/10/2023 4:58:21 PM
6628,620,223674,CLI RETAINING LOCKCLIP JOS/JBS/JLT ORF,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:21:33 PM,616,18/10/2023 10:58:51 AM
6629,621,223580,DISC,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:01:56 PM,616,11/10/2023 4:58:21 PM
6630,620,223675,NZL NOZZLE RING-D/E ORF JOS/JBS ENH 1(),1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:40:33 PM,616,18/10/2023 10:58:51 AM
6631,621,223581,SPRING,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:02:08 PM,616,11/10/2023 4:58:21 PM
6632,620,223676,NZL SET SCREW-NOZZLE RING D/E ORF JOS/JB,1.0000000,2,,150.0000000,,,,,,616,11/10/2023 4:40:44 PM,616,18/10/2023 10:58:51 AM
6633,621,223582,BONNET GASKET,1.0000000,2,,0.0000000,,,,,,616,11/10/2023 3:02:18 PM,616,11/10/2023 4:58:21 PM
